benchmark,mode,adaptive_trigger_mode,repeat_index,stale_tracking,use_initial_bfs,threads,result,runtime_ms,checked_paths,stale_paths,duplicate_freshness_failures,total_pairwise_prefix_lca_divergence,avg_pairwise_prefix_lca_divergence,refinements,search_failed,lcps_checked_prefix_queries,lcps_stale_prefix_queries,lcps_checked_prefix_hits,lcps_stale_prefix_hits,lcps_search_invocations,lcps_full_cache_suffix_invocations,lcps_full_cache_suffix_fallbacks,lcps_effective_priority_decisions,batch_lcps_invocations,batch_lcps_available_slots_total,batch_lcps_candidates_generated,batch_lcps_candidates_selected,batch_lcps_candidate_generation_failures,batch_lcps_avg_candidate_pool_size,batch_lcps_avg_selected_batch_size,batch_lcps_effective_batch_decisions,batch_lcps_candidate_generation_time_ms,batch_lcps_selection_time_ms,adaptive_batch_trigger_mode,adaptive_batch_invocations,adaptive_batch_fallbacks,adaptive_triggered_by_duplicate,adaptive_triggered_by_stale,adaptive_triggered_by_search_failed,adaptive_triggered_by_idle_slot,adaptive_triggered_by_first_fill,adaptive_triggered_by_first_fill_or_stale,adaptive_triggered_by_threads_ge_4_first_fill,first_dispatch_in_current_abstraction,adaptive_min_available_slots
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,8,UNKNOWN,6352,17,7,5,119.68462823725983,0.8800340311563223,9,0,0,0,0,0,0,0,0,0,2,9,36,9,0,18.0,4.5,2,53,2,FIRST_FILL_OR_STALE,2,7,0,0,0,0,0,2,0,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,16,UNKNOWN,6561,18,0,2,72.82389081506727,0.475973142582139,2,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,68,6,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,4,UNKNOWN,4786,14,8,3,88.4,0.9714285714285715,10,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,23,1,THREADS_GE_,1,10,0,0,0,0,0,0,1,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,8,UNKNOWN,6182,17,7,5,119.68462823725983,0.8800340311563223,9,0,0,0,0,0,0,0,0,0,2,9,36,9,0,18.0,4.5,2,55,3,THREADS_GE_,2,7,0,0,0,0,0,0,2,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,16,UNKNOWN,6511,18,0,2,72.82389081506727,0.475973142582139,2,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,68,5,THREADS_GE_,1,2,0,0,0,0,0,0,1,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,UNKNOWN,4735,12,6,0,63.4,0.9606060606060606,8,0,0,0,0,0,0,0,0,0,9,11,44,11,0,4.888888888888889,1.2222222222222223,3,31,1,ALWAYS_BATCH,9,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,UNKNOWN,6179,17,7,0,120.57936507936509,0.8866129785247433,9,0,0,0,0,0,0,0,0,0,10,16,64,16,0,6.4,1.6,8,67,2,ALWAYS_BATCH,10,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,UNKNOWN,5682,17,0,0,55.82389081506727,0.4104697854049064,1,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,2,78,4,ALWAYS_BATCH,2,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,UNKNOWN,4281,11,5,5,52.4,0.9527272727272728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,8,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,UNKNOWN,6123,15,5,8,89.57936507936509,0.8531368102796675,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,8,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,UNKNOWN,4994,16,0,1,39.82389081506727,0.3318657567922273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,1,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,PAPER,n/a,0,true,true,4,SAFE,4088,9,2,5,33.4,0.9277777777777777,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,PAPER,n/a,0,true,true,8,SAFE,5266,14,5,7,75.57936507936509,0.8305424733996164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,PAPER,n/a,0,true,true,16,SAFE,8517,22,5,6,149.91479990597637,0.6489818177747895,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,BATCH_LCPS,n/a,0,true,true,4,SAFE,4309,10,4,0,42.4,0.9422222222222222,8,1,0,0,0,0,0,0,0,0,8,10,36,9,1,4.5,1.125,6,30,1,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,BATCH_LCPS,n/a,0,true,true,8,SAFE,5943,14,4,0,75.57936507936509,0.8305424733996164,8,1,0,0,0,0,0,0,0,0,8,14,52,13,1,6.5,1.625,7,61,2,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,BATCH_LCPS,n/a,0,true,true,16,SAFE,9424,22,8,0,149.91912891030537,0.6490005580532701,12,5,0,0,0,0,0,0,0,0,11,36,56,21,5,5.090909090909091,1.9090909090909092,5,84,4,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,4094,9,2,5,33.4,0.9277777777777777,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,6,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,5079,14,4,5,74.74603174603175,0.8213849642421072,7,0,0,0,0,0,0,0,0,0,1,2,8,2,0,8.0,2.0,1,4,3,STALE_ONLY,1,5,0,1,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,8714,22,5,7,150.82389081506727,0.6529172762557025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,7,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,4,SAFE,4303,10,4,2,40.8040404040404,0.90675645342312,8,1,0,0,0,0,0,0,0,0,3,7,28,7,0,9.333333333333334,2.3333333333333335,2,26,1,FIRST_FILL_ONLY,3,3,0,0,0,0,3,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,8,SAFE,5933,14,4,7,75.57936507936509,0.8305424733996164,8,1,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,52,3,FIRST_FILL_ONLY,1,7,0,0,0,0,1,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,16,SAFE,9406,22,7,10,150.82389081506727,0.6529172762557025,11,7,0,0,0,0,0,0,0,0,4,24,32,15,3,8.0,3.75,1,60,6,FIRST_FILL_ONLY,4,10,0,0,0,0,4,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,4,SAFE,4292,10,4,5,42.4,0.9422222222222222,8,1,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,19,1,FIRST_FILL_OR_STALE,1,7,0,0,0,0,0,1,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,8,SAFE,5976,14,5,8,75.57936507936509,0.8305424733996164,9,3,0,0,0,0,0,0,0,0,2,9,28,7,1,14.0,3.5,1,53,3,FIRST_FILL_OR_STALE,2,8,0,0,0,0,0,2,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,16,SAFE,8964,21,4,6,149.82389081506727,0.713447099119368,7,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,63,5,FIRST_FILL_OR_STALE,1,6,0,0,0,0,0,1,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,4,SAFE,4309,10,4,5,42.4,0.9422222222222222,8,1,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,23,1,THREADS_GE_,1,7,0,0,0,0,0,0,1,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,8,SAFE,5949,14,4,7,75.57936507936509,0.8305424733996164,8,1,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,55,2,THREADS_GE_,1,7,0,0,0,0,0,0,1,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,16,SAFE,9455,22,8,8,149.91912891030537,0.6490005580532701,11,7,0,0,0,0,0,0,0,0,5,26,40,17,3,8.0,3.4,1,82,5,THREADS_GE_,5,8,0,0,0,0,0,0,5,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,4296,10,4,1,42.4,0.9422222222222222,8,2,0,0,0,0,0,0,0,0,8,10,36,9,1,4.5,1.125,6,25,1,ALWAYS_BATCH,8,1,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,5938,14,4,1,75.57936507936509,0.8305424733996164,8,2,0,0,0,0,0,0,0,0,8,14,52,13,1,6.5,1.625,7,64,2,ALWAYS_BATCH,8,1,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,9407,22,7,3,149.91912891030537,0.6490005580532701,11,6,0,0,0,0,0,0,0,0,9,27,56,21,3,6.222222222222222,2.3333333333333335,5,84,4,ALWAYS_BATCH,9,3,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,4059,9,3,5,33.4,0.9277777777777777,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,6,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,5297,14,5,7,75.57936507936509,0.8305424733996164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,7,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,8935,22,4,7,150.82389081506727,0.6529172762557025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,7,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,PAPER,n/a,0,true,true,4,SAFE,121395,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,PAPER,n/a,0,true,true,8,SAFE,5149,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,PAPER,n/a,0,true,true,16,SAFE,7569,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,0,true,true,4,SAFE,3284,6,1,0,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,3,5,20,5,0,6.666666666666667,1.6666666666666667,3,27,1,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,0,true,true,8,SAFE,4832,10,1,0,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,3,9,36,9,0,12.0,3.0,3,71,3,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,0,true,true,16,SAFE,7040,18,1,0,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,3,17,40,17,0,13.333333333333334,5.666666666666667,3,73,6,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,122201,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,10,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,5121,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,7563,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,4,SAFE,3042,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,23,1,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,8,SAFE,4851,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,52,2,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,16,SAFE,8209,19,2,3,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,62,5,FIRST_FILL_ONLY,1,3,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,4,SAFE,3303,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,20,3,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,8,SAFE,4830,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,54,2,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,16,SAFE,6792,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,67,6,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,4,SAFE,3075,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,20,1,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,8,SAFE,4834,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,57,3,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,16,SAFE,7031,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,65,5,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,3281,6,1,0,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,3,5,20,5,0,6.666666666666667,1.6666666666666667,3,23,1,ALWAYS_BATCH,3,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,4836,10,1,0,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,3,9,36,9,0,12.0,3.0,3,63,3,ALWAYS_BATCH,3,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,8159,19,2,0,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,4,18,44,18,0,11.0,4.5,4,68,5,ALWAYS_BATCH,4,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,121825,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,10,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,5157,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,4,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,7786,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,4,0,0,0,0,0,0,0,true,2
