benchmark,mode,adaptive_trigger_mode,repeat_index,stale_tracking,use_initial_bfs,threads,result,runtime_ms,checked_paths,stale_paths,duplicate_freshness_failures,total_pairwise_prefix_lca_divergence,avg_pairwise_prefix_lca_divergence,refinements,search_failed,lcps_checked_prefix_queries,lcps_stale_prefix_queries,lcps_checked_prefix_hits,lcps_stale_prefix_hits,lcps_search_invocations,lcps_full_cache_suffix_invocations,lcps_full_cache_suffix_fallbacks,lcps_effective_priority_decisions,batch_lcps_invocations,batch_lcps_available_slots_total,batch_lcps_candidates_generated,batch_lcps_candidates_selected,batch_lcps_candidate_generation_failures,batch_lcps_avg_candidate_pool_size,batch_lcps_avg_selected_batch_size,batch_lcps_effective_batch_decisions,batch_lcps_candidate_generation_time_ms,batch_lcps_selection_time_ms,adaptive_batch_trigger_mode,adaptive_batch_invocations,adaptive_batch_fallbacks,adaptive_triggered_by_duplicate,adaptive_triggered_by_stale,adaptive_triggered_by_search_failed,adaptive_triggered_by_idle_slot,adaptive_triggered_by_first_fill,adaptive_triggered_by_first_fill_or_stale,adaptive_triggered_by_threads_ge_4_first_fill,first_dispatch_in_current_abstraction,adaptive_min_available_slots
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,4,SAFE,5529,18,10,8,149.59285714285716,0.9777310924369749,15,0,0,0,0,0,0,0,0,0,2,6,24,6,0,12.0,3.0,2,16,2,FIRST_FILL_ONLY,2,11,0,0,0,0,2,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,8,SAFE,6612,27,12,10,350.99401709401707,0.9999829546838093,21,0,0,0,0,0,0,0,0,0,4,17,68,17,0,17.0,4.25,4,45,3,FIRST_FILL_ONLY,4,10,0,0,0,0,4,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,16,SAFE,9764,35,13,10,542.7204545454543,0.9121352177234526,20,0,0,0,0,0,0,0,0,0,2,24,64,24,0,32.0,12.0,2,55,5,FIRST_FILL_ONLY,2,10,0,0,0,0,2,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,4,SAFE,5082,16,9,7,125.59285714285716,1.046607142857143,14,0,0,0,0,0,0,0,0,0,2,7,28,7,0,14.0,3.5,2,21,1,FIRST_FILL_OR_STALE,2,9,0,0,0,0,0,2,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,8,SAFE,6171,26,10,5,306.8884615384615,0.9442721893491124,19,0,0,0,0,0,0,0,0,0,5,20,80,20,0,16.0,4.0,5,44,3,FIRST_FILL_OR_STALE,5,5,0,0,0,0,0,5,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,16,SAFE,9577,34,13,7,541.9457070707069,0.9660351284682833,20,0,0,0,0,0,0,0,0,0,4,27,80,27,0,20.0,6.75,4,64,4,FIRST_FILL_OR_STALE,4,7,0,0,0,0,0,4,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,4,SAFE,5510,18,7,9,149.7,0.9784313725490196,15,0,0,0,0,0,0,0,0,0,2,6,24,6,0,12.0,3.0,2,23,1,THREADS_GE_,2,11,0,0,0,0,0,0,2,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,8,SAFE,7053,27,12,7,332.66388888888883,0.9477603672048115,20,0,0,0,0,0,0,0,0,0,4,18,72,18,0,18.0,4.5,4,40,3,THREADS_GE_,4,8,0,0,0,0,0,0,4,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,16,SAFE,9731,34,14,6,538.6638888888887,0.9601851851851848,20,0,0,0,0,0,0,0,0,0,4,28,80,28,0,20.0,7.0,4,58,5,THREADS_GE_,4,6,0,0,0,0,0,0,4,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,5726,18,11,0,149.2595238095238,0.9755524431995021,15,0,0,0,0,0,0,0,0,0,12,17,68,17,0,5.666666666666667,1.4166666666666667,8,27,1,ALWAYS_BATCH,12,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,6412,25,9,0,284.725,0.9490833333333334,18,0,0,0,0,0,0,0,0,0,11,24,96,24,0,8.727272727272727,2.1818181818181817,10,50,3,ALWAYS_BATCH,11,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,9587,35,14,0,541.3457070707069,0.9098247177658939,20,0,0,0,0,0,0,0,0,0,9,34,104,34,0,11.555555555555555,3.7777777777777777,9,78,5,ALWAYS_BATCH,9,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,4072,14,4,7,88.35,0.9708791208791209,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,8,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,5946,21,10,9,194.9718253968254,0.9284372637944067,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,9,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-invert_string.i_4-75f9c6bb,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,8946,35,15,9,537.3128704628706,0.9030468411140682,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,9,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,PAPER,n/a,0,true,true,4,UNKNOWN,4243,11,5,6,52.4,0.9527272727272728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,PAPER,n/a,0,true,true,8,UNKNOWN,6143,15,5,8,89.57936507936509,0.8531368102796675,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,PAPER,n/a,0,true,true,16,UNKNOWN,4981,16,0,1,39.82389081506727,0.3318657567922273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,BATCH_LCPS,n/a,0,true,true,4,UNKNOWN,4762,12,6,0,63.4,0.9606060606060606,8,0,0,0,0,0,0,0,0,0,9,11,44,11,0,4.888888888888889,1.2222222222222223,3,32,1,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,BATCH_LCPS,n/a,0,true,true,8,UNKNOWN,6196,17,7,0,120.57936507936509,0.8866129785247433,9,0,0,0,0,0,0,0,0,0,10,16,64,16,0,6.4,1.6,8,60,3,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,BATCH_LCPS,n/a,0,true,true,16,UNKNOWN,5873,17,0,0,55.82389081506727,0.4104697854049064,1,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,2,68,5,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,UNKNOWN,4271,11,5,6,52.4,0.9527272727272728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,8,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,UNKNOWN,6130,15,5,8,89.57936507936509,0.8531368102796675,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,8,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,UNKNOWN,5191,16,0,1,39.82389081506727,0.3318657567922273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,1,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,4,UNKNOWN,4751,13,7,2,75.4,0.9666666666666668,9,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,21,3,FIRST_FILL_ONLY,1,9,0,0,0,0,1,0,0,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,8,UNKNOWN,6161,17,7,6,120.57936507936509,0.8866129785247433,9,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,49,2,FIRST_FILL_ONLY,1,9,0,0,0,0,1,0,0,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,16,UNKNOWN,6534,18,0,2,72.82389081506727,0.475973142582139,2,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,60,4,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,4,UNKNOWN,4765,14,8,3,88.4,0.9714285714285715,10,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,21,1,FIRST_FILL_OR_STALE,1,10,0,0,0,0,0,1,0,false,2
