benchmark,mode,adaptive_trigger_mode,repeat_index,stale_tracking,use_initial_bfs,threads,result,runtime_ms,checked_paths,stale_paths,duplicate_freshness_failures,total_pairwise_prefix_lca_divergence,avg_pairwise_prefix_lca_divergence,refinements,search_failed,lcps_checked_prefix_queries,lcps_stale_prefix_queries,lcps_checked_prefix_hits,lcps_stale_prefix_hits,lcps_search_invocations,lcps_full_cache_suffix_invocations,lcps_full_cache_suffix_fallbacks,lcps_effective_priority_decisions,batch_lcps_invocations,batch_lcps_available_slots_total,batch_lcps_candidates_generated,batch_lcps_candidates_selected,batch_lcps_candidate_generation_failures,batch_lcps_avg_candidate_pool_size,batch_lcps_avg_selected_batch_size,batch_lcps_effective_batch_decisions,batch_lcps_candidate_generation_time_ms,batch_lcps_selection_time_ms,adaptive_batch_trigger_mode,adaptive_batch_invocations,adaptive_batch_fallbacks,adaptive_triggered_by_duplicate,adaptive_triggered_by_stale,adaptive_triggered_by_search_failed,adaptive_triggered_by_idle_slot,adaptive_triggered_by_first_fill,adaptive_triggered_by_first_fill_or_stale,adaptive_triggered_by_threads_ge_4_first_fill,first_dispatch_in_current_abstraction,adaptive_min_available_slots
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,0,true,true,16,SAFE,6988,18,1,0,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,3,17,40,17,0,13.333333333333334,5.666666666666667,3,76,9,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,1,true,true,16,SAFE,7446,19,2,0,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,4,18,44,18,0,11.0,4.5,4,75,6,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,2,true,true,16,SAFE,7429,18,1,0,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,3,17,40,17,0,13.333333333333334,5.666666666666667,3,75,4,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,3,true,true,16,SAFE,7049,18,1,0,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,3,17,40,17,0,13.333333333333334,5.666666666666667,3,89,8,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,4,true,true,16,SAFE,7015,18,1,0,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,3,17,40,17,0,13.333333333333334,5.666666666666667,3,84,5,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,121899,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,10,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,1,true,true,4,SAFE,121804,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,10,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,2,true,true,4,SAFE,122565,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,10,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,3,true,true,4,SAFE,122328,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,10,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,4,true,true,4,SAFE,123671,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,10,0,0,0,0,0,0,0,true,2
